product_id,product_name,price,retail_price,category_id_list,detail_url,list_image,is_display,is_selling,is_sold_out,created_at,updated_at,mx_channel_id,mx_platform
1000000149,설 백리향 2단 (1호),110000.000000,119600.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000149,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000149/image/list/1000000149_list_096.jpg,false,false,true,2025-01-15 23:45:46.000 UTC,2025-01-26 16:37:04.000 UTC,567375433033637313,GODOMALL5
1000000150,설 백리향 2단 (2호),113000.000000,122300.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000150,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000150/image/list/1000000150_list_048.jpg,false,false,true,2025-01-16 00:24:31.000 UTC,2025-01-26 16:36:51.000 UTC,567375433033637313,GODOMALL5
1000000151,[완판] 진로 분홍두꺼비 선물세트,26000.000000,0.000000,"[""012"",""011""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000151,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000151/image/list/1000000151_list_010.jpg,false,false,true,2025-01-20 04:23:29.000 UTC,2025-08-13 04:26:50.000 UTC,567375433033637313,GODOMALL5
1000000152,첫맛상,33600.000000,0.000000,"[""015""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000152,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000152/image/list/1000000152_list_099.jpg,true,true,true,2025-05-30 04:25:14.000 UTC,2026-02-01 12:12:30.000 UTC,567375433033637313,GODOMALL5
1000000153,유밀상,28600.000000,0.000000,"[""015""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000153,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000153/image/list/1000000153_list_092.jpg,true,true,false,2025-05-30 04:28:43.000 UTC,2026-02-28 04:28:45.000 UTC,567375433033637313,GODOMALL5
1000000154,화연상,27800.000000,0.000000,"[""015""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000154,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000154/image/list/1000000154_list_031.jpg,true,true,true,2025-05-30 04:40:36.000 UTC,2026-04-19 14:24:25.000 UTC,567375433033637313,GODOMALL5
1000000155,만복상,33400.000000,0.000000,"[""015""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000155,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000155/image/list/1000000155_list_016.jpg,true,true,true,2025-05-30 04:41:37.000 UTC,2026-01-19 02:21:31.000 UTC,567375433033637313,GODOMALL5
1000000156,기원상,29000.000000,0.000000,"[""015""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000156,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000156/image/list/1000000156_list_085.jpg,true,true,true,2025-05-30 04:42:34.000 UTC,2026-04-19 14:24:25.000 UTC,567375433033637313,GODOMALL5
1000000157,[세트1] 든든한 한끼식사,72000.000000,89800.000000,"[""015""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000157,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000157/image/list/1000000157_list_091.jpg,false,false,false,2025-07-15 08:35:39.000 UTC,2025-09-15 15:03:12.000 UTC,567375433033637313,GODOMALL5
1000000158,[세트2] 티타임 맞춤 간식,73000.000000,91200.000000,"[""015""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000158,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000158/image/list/1000000158_list_09.jpg,false,false,false,2025-07-15 08:35:39.000 UTC,2025-09-15 15:03:21.000 UTC,567375433033637313,GODOMALL5
1000000159,[세트3] 마음을 담은 선물,77000.000000,96000.000000,"[""015""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000159,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000159/image/list/1000000159_list_064.jpg,false,false,false,2025-07-15 08:35:40.000 UTC,2025-09-15 15:03:29.000 UTC,567375433033637313,GODOMALL5
1000000160,십리향 2단,51000.000000,54500.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000160,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000160/image/list/1000000085_list_069.jpg,false,false,true,2025-09-08 06:49:34.000 UTC,2025-10-22 04:41:52.000 UTC,567375433033637313,GODOMALL5
1000000161,십리향 3단,76000.000000,84500.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000161,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000161/image/list/1000000086_list_048.jpg,false,true,true,2025-09-08 07:05:19.000 UTC,2025-10-29 05:20:07.000 UTC,567375433033637313,GODOMALL5
1000000162,백리향 1단,57000.000000,63400.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000162,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000162/image/list/1000000087_list_067.jpg,false,false,false,2025-09-08 07:08:16.000 UTC,2025-10-09 04:07:55.000 UTC,567375433033637313,GODOMALL5
1000000163,백리향 2단,115000.000000,122500.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000163,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000163/image/list/1000000088_list_033.jpg,false,false,false,2025-09-08 07:08:16.000 UTC,2025-10-09 04:07:39.000 UTC,567375433033637313,GODOMALL5
1000000164,백리향 3단,168000.000000,187500.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000164,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000164/image/list/1000000089_list_027.jpg,false,false,true,2025-09-08 07:08:17.000 UTC,2026-02-13 21:03:26.000 UTC,567375433033637313,GODOMALL5
1000000165,첫맛상,29900.000000,0.000000,"[""009""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000165,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000165/image/list/1000000152_list_099.jpg,false,false,false,2025-09-15 15:01:01.000 UTC,2026-02-03 04:32:10.000 UTC,567375433033637313,GODOMALL5
1000000166,유밀상,25900.000000,0.000000,"[""009""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000166,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000166/image/list/1000000153_list_092.jpg,false,false,true,2025-09-15 15:01:02.000 UTC,2026-02-28 04:27:47.000 UTC,567375433033637313,GODOMALL5
1000000167,화연상,24900.000000,0.000000,"[""009""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000167,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000167/image/list/1000000154_list_031.jpg,false,false,true,2025-09-15 15:01:02.000 UTC,2026-02-28 04:27:47.000 UTC,567375433033637313,GODOMALL5
1000000168,만복상,29700.000000,0.000000,"[""009""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000168,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000168/image/list/1000000155_list_016.jpg,false,false,true,2025-09-15 15:01:03.000 UTC,2026-02-03 04:32:36.000 UTC,567375433033637313,GODOMALL5
1000000169,기원상,27900.000000,0.000000,"[""009""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000169,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000169/image/list/1000000169_list_079.jpg,false,false,true,2025-09-15 15:01:03.000 UTC,2026-02-28 04:27:47.000 UTC,567375433033637313,GODOMALL5
1000000175,설 십리향 1단,29000.000000,30700.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000175,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000175/image/list/1000000175_list_064.jpg,false,false,false,2026-02-01 08:01:42.000 UTC,2026-02-19 03:47:36.000 UTC,567375433033637313,GODOMALL5
1000000176,설 십리향 2단,58000.000000,62600.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000176,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000176/image/list/1000000176_list_096.jpg,false,false,false,2026-02-01 08:04:15.000 UTC,2026-02-19 03:50:17.000 UTC,567375433033637313,GODOMALL5
1000000177,설 백리향 1단,55000.000000,58300.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000177,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000177/image/list/1000000177_list_062.jpg,false,false,false,2026-02-01 08:06:12.000 UTC,2026-02-19 03:47:25.000 UTC,567375433033637313,GODOMALL5
1000000178,설 백리향 2단,115000.000000,119100.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000178,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000178/image/list/1000000178_list_054.jpg,false,false,true,2026-02-01 08:08:13.000 UTC,2026-02-19 03:47:14.000 UTC,567375433033637313,GODOMALL5
1000000179,설 백리향 3단,185000.000000,197500.000000,"[""012""]",https://kricecake.com/goods/goods_view.php?goodsNo=1000000179,https://godomall.speedycdn.net/a1ce4a197810c4cd52677b215337ca9e/goods/1000000179/image/list/1000000179_list_07.jpg,false,false,false,2026-02-01 08:10:37.000 UTC,2026-02-19 03:47:01.000 UTC,567375433033637313,GODOMALL5
