order_id,order_at,purchase_amount,utm_source,utm_medium,utm_campaign,session_count,valid_session_count,created_date,mx_channel_id,mx_platform
2603200942017448,2026-03-20 00:42:01.000 UTC,85000.000000,(direct),(none),(not set),306,179,2026-03-20,567375433033637313,GODOMALL5
2603201003482979,2026-03-20 01:03:48.000 UTC,199000.000000,naver,brandsearch,naver_bs,599,552,2026-03-20,567375433033637313,GODOMALL5
2603201029189270,2026-03-20 01:29:19.000 UTC,193000.000000,naver,brandsearch,naver_bs,599,552,2026-03-20,567375433033637313,GODOMALL5
2603201103244701,2026-03-20 02:03:24.000 UTC,66420.000000,naver,brandsearch,naver_bs,599,552,2026-03-20,567375433033637313,GODOMALL5
2603201253572814,2026-03-20 03:53:57.000 UTC,20000.000000,(direct),(none),(not set),306,179,2026-03-20,567375433033637313,GODOMALL5
2603201308071315,2026-03-20 04:08:07.000 UTC,176920.000000,(direct),(none),(direct),306,179,2026-03-20,567375433033637313,GODOMALL5
2603201317298376,2026-03-20 04:17:29.000 UTC,148000.000000,naver,organic,(organic),85,76,2026-03-20,567375433033637313,GODOMALL5
2603201328118047,2026-03-20 04:28:11.000 UTC,102000.000000,(direct),(none),(direct),306,179,2026-03-20,567375433033637313,GODOMALL5
2603201407074628,2026-03-20 05:07:07.000 UTC,126500.000000,(direct),(none),(direct),306,179,2026-03-20,567375433033637313,GODOMALL5
2603201419309799,2026-03-20 05:19:31.000 UTC,106100.000000,(direct),(none),(direct),306,179,2026-03-20,567375433033637313,GODOMALL5
2603201512358700,2026-03-20 06:12:35.000 UTC,43000.000000,naver,brandsearch,naver_bs,599,552,2026-03-20,567375433033637313,GODOMALL5
2603201523127451,2026-03-20 06:23:12.000 UTC,136000.000000,(direct),(none),(not set),306,179,2026-03-20,567375433033637313,GODOMALL5
2603201612320662,2026-03-20 07:12:32.000 UTC,194000.000000,naver,organic,(organic),85,76,2026-03-20,567375433033637313,GODOMALL5
2603201631447133,2026-03-20 07:31:44.000 UTC,479200.000000,google,organic,(organic),52,42,2026-03-20,567375433033637313,GODOMALL5
2603201718127024,2026-03-20 08:18:12.000 UTC,53000.000000,naver,brandsearch,naver_bs,599,552,2026-03-20,567375433033637313,GODOMALL5
2603202231518715,2026-03-20 13:31:51.000 UTC,66500.000000,naver,brandsearch,naver_bs,599,552,2026-03-20,567375433033637313,GODOMALL5
2603202234377126,2026-03-20 13:34:37.000 UTC,99500.000000,naver,brandsearch,naver_bs,599,552,2026-03-20,567375433033637313,GODOMALL5
2603202249318887,2026-03-20 13:49:31.000 UTC,272000.000000,naver,brandsearch,naver_bs,599,552,2026-03-20,567375433033637313,GODOMALL5
2603202254441868,2026-03-20 13:54:44.000 UTC,181000.000000,naver,brandsearch,naver_bs,599,552,2026-03-20,567375433033637313,GODOMALL5
2603202332467109,2026-03-20 14:32:46.000 UTC,46000.000000,,,,0,0,2026-03-20,567375433033637313,GODOMALL5
2603202338547830,2026-03-20 14:38:54.000 UTC,83000.000000,naver,brandsearch,naver_bs,599,552,2026-03-20,567375433033637313,GODOMALL5
2603210059218251,2026-03-20 15:59:21.000 UTC,101000.000000,naver,brandsearch,naver_bs,426,394,2026-03-21,567375433033637313,GODOMALL5
2603210913549172,2026-03-21 00:13:55.000 UTC,76000.000000,naver,brandsearch,naver_bs,426,394,2026-03-21,567375433033637313,GODOMALL5
2603210949357973,2026-03-21 00:49:35.000 UTC,122000.000000,(direct),(none),(direct),245,126,2026-03-21,567375433033637313,GODOMALL5
2603211212245234,2026-03-21 03:12:24.000 UTC,156000.000000,naver,brandsearch,naver_bs,426,394,2026-03-21,567375433033637313,GODOMALL5
2603211216595725,2026-03-21 03:16:59.000 UTC,113500.000000,naver,brandsearch,naver_bs,426,394,2026-03-21,567375433033637313,GODOMALL5
2603211313325726,2026-03-21 04:13:32.000 UTC,77000.000000,naver,brandsearch,naver_bs,426,394,2026-03-21,567375433033637313,GODOMALL5
2603211343405278,2026-03-21 04:43:40.000 UTC,55000.000000,place.naver.com,referral,(referral),14,12,2026-03-21,567375433033637313,GODOMALL5
2603211414538409,2026-03-21 05:14:53.000 UTC,107920.000000,naver,brandsearch,naver_bs,426,394,2026-03-21,567375433033637313,GODOMALL5
2603211509548290,2026-03-21 06:09:54.000 UTC,117420.000000,,,,0,0,2026-03-21,567375433033637313,GODOMALL5
2603211635212322,2026-03-21 07:35:21.000 UTC,51000.000000,,,,0,0,2026-03-21,567375433033637313,GODOMALL5
2603211659038663,2026-03-21 07:59:04.000 UTC,128000.000000,naver,brandsearch,naver_bs,426,394,2026-03-21,567375433033637313,GODOMALL5
2603211724178324,2026-03-21 08:24:17.000 UTC,69500.000000,(direct),(none),(direct),245,126,2026-03-21,567375433033637313,GODOMALL5
2603211734343395,2026-03-21 08:34:34.000 UTC,301500.000000,naver,brandsearch,naver_bs,426,394,2026-03-21,567375433033637313,GODOMALL5
2603211746518857,2026-03-21 08:46:52.000 UTC,460000.000000,(direct),(none),(direct),245,126,2026-03-21,567375433033637313,GODOMALL5
2603211853148078,2026-03-21 09:53:14.000 UTC,1472000.000000,daum,organic,(organic),2,1,2026-03-21,567375433033637313,GODOMALL5
2603211931002469,2026-03-21 10:31:00.000 UTC,127000.000000,naver,brandsearch,naver_bs,426,394,2026-03-21,567375433033637313,GODOMALL5
2603212027484551,2026-03-21 11:27:48.000 UTC,195000.000000,naver,brandsearch,naver_bs,426,394,2026-03-21,567375433033637313,GODOMALL5
2603220031125741,2026-03-21 15:31:12.000 UTC,36500.000000,google,organic,(organic),27,23,2026-03-22,567375433033637313,GODOMALL5
2603220723467162,2026-03-21 22:23:46.000 UTC,101000.000000,naver,brandsearch,naver_bs,518,472,2026-03-22,567375433033637313,GODOMALL5
2603220913077783,2026-03-22 00:13:07.000 UTC,99000.000000,naver,brandsearch,naver_bs,518,472,2026-03-22,567375433033637313,GODOMALL5
2603220947008605,2026-03-22 00:47:00.000 UTC,184500.000000,bing,organic,(organic),3,3,2026-03-22,567375433033637313,GODOMALL5
2603221028463766,2026-03-22 01:28:46.000 UTC,190000.000000,naver,brandsearch,naver_bs,518,472,2026-03-22,567375433033637313,GODOMALL5
2603221403123247,2026-03-22 05:03:12.000 UTC,107000.000000,naver,brandsearch,naver_bs,518,472,2026-03-22,567375433033637313,GODOMALL5
2603221526008018,2026-03-22 06:26:00.000 UTC,149000.000000,(direct),(none),(not set),278,164,2026-03-22,567375433033637313,GODOMALL5
2603221550173809,2026-03-22 06:50:17.000 UTC,41000.000000,naver,brandsearch,naver_bs,518,472,2026-03-22,567375433033637313,GODOMALL5
2603221608395240,2026-03-22 07:08:39.000 UTC,223000.000000,naver,brandsearch,naver_bs,518,472,2026-03-22,567375433033637313,GODOMALL5
2603222003265152,2026-03-22 11:03:26.000 UTC,102000.000000,,,,0,0,2026-03-22,567375433033637313,GODOMALL5
2603222211435816,2026-03-22 13:11:43.000 UTC,32500.000000,naver,brandsearch,naver_bs,518,472,2026-03-22,567375433033637313,GODOMALL5
2603222217508407,2026-03-22 13:17:50.000 UTC,969000.000000,(direct),(none),(not set),278,164,2026-03-22,567375433033637313,GODOMALL5
2603222240597500,2026-03-22 13:40:59.000 UTC,320500.000000,bing,organic,(organic),3,3,2026-03-22,567375433033637313,GODOMALL5
2603222244052071,2026-03-22 13:44:05.000 UTC,125500.000000,,,,0,0,2026-03-22,567375433033637313,GODOMALL5
2603222247416772,2026-03-22 13:47:41.000 UTC,91000.000000,(direct),(none),(not set),278,164,2026-03-22,567375433033637313,GODOMALL5
2603230143004821,2026-03-22 16:43:00.000 UTC,39500.000000,(direct),(none),(direct),336,219,2026-03-23,567375433033637313,GODOMALL5
2603230718097122,2026-03-22 22:18:09.000 UTC,64000.000000,(direct),(none),(direct),336,219,2026-03-23,567375433033637313,GODOMALL5
2603230729339553,2026-03-22 22:29:34.000 UTC,234000.000000,naver,brandsearch,naver_bs,759,696,2026-03-23,567375433033637313,GODOMALL5
2603230743232884,2026-03-22 22:43:23.000 UTC,370000.000000,naver,brandsearch,naver_bs,759,696,2026-03-23,567375433033637313,GODOMALL5
2603230825231035,2026-03-22 23:25:23.000 UTC,30000.000000,naver,brandsearch,naver_bs,759,696,2026-03-23,567375433033637313,GODOMALL5
2603230839080736,2026-03-22 23:39:08.000 UTC,91000.000000,(direct),(none),(not set),336,219,2026-03-23,567375433033637313,GODOMALL5
2603230901509817,2026-03-23 00:01:51.000 UTC,49000.000000,naver,brandsearch,naver_bs,759,696,2026-03-23,567375433033637313,GODOMALL5
2603230933551688,2026-03-23 00:33:55.000 UTC,417000.000000,(direct),(none),(not set),336,219,2026-03-23,567375433033637313,GODOMALL5
2603230941439749,2026-03-23 00:41:44.000 UTC,60500.000000,naver,brandsearch,naver_bs,759,696,2026-03-23,567375433033637313,GODOMALL5
2603230946331711,2026-03-23 00:46:33.000 UTC,118000.000000,daum,organic,(organic),6,5,2026-03-23,567375433033637313,GODOMALL5
2603230951347402,2026-03-23 00:51:34.000 UTC,74000.000000,naver,brandsearch,naver_bs,759,696,2026-03-23,567375433033637313,GODOMALL5
2603231023137493,2026-03-23 01:23:13.000 UTC,53500.000000,naver,organic,(organic),85,80,2026-03-23,567375433033637313,GODOMALL5
2603231025565994,2026-03-23 01:25:56.000 UTC,231600.000000,naver,brandsearch,naver_bs,759,696,2026-03-23,567375433033637313,GODOMALL5
2603231031595415,2026-03-23 01:31:59.000 UTC,102500.000000,(direct),(none),(not set),336,219,2026-03-23,567375433033637313,GODOMALL5
2603231035041147,2026-03-23 01:35:04.000 UTC,52000.000000,naver,organic,(organic),85,80,2026-03-23,567375433033637313,GODOMALL5
2603231053343660,2026-03-23 01:53:34.000 UTC,158000.000000,(direct),(none),(direct),336,219,2026-03-23,567375433033637313,GODOMALL5
2603231107046021,2026-03-23 02:07:04.000 UTC,259100.000000,naver,brandsearch,naver_bs,759,696,2026-03-23,567375433033637313,GODOMALL5
2603231116296112,2026-03-23 02:16:29.000 UTC,268500.000000,naver,brandsearch,naver_bs,759,696,2026-03-23,567375433033637313,GODOMALL5
2603231123106294,2026-03-23 02:23:10.000 UTC,2185000.000000,(direct),(none),(direct),336,219,2026-03-23,567375433033637313,GODOMALL5
2603231149403905,2026-03-23 02:49:40.000 UTC,712000.000000,,,,0,0,2026-03-23,567375433033637313,GODOMALL5
2603231201165536,2026-03-23 03:01:16.000 UTC,53500.000000,naver,brandsearch,naver_bs,759,696,2026-03-23,567375433033637313,GODOMALL5
2603231229020137,2026-03-23 03:29:02.000 UTC,144000.000000,(direct),(none),(direct),336,219,2026-03-23,567375433033637313,GODOMALL5
2603231232201648,2026-03-23 03:32:20.000 UTC,144000.000000,(direct),(none),(direct),336,219,2026-03-23,567375433033637313,GODOMALL5
2603231325529680,2026-03-23 04:25:53.000 UTC,469000.000000,place.naver.com,referral,(referral),22,18,2026-03-23,567375433033637313,GODOMALL5
2603231337011062,2026-03-23 04:37:01.000 UTC,53500.000000,google,organic,(organic),38,32,2026-03-23,567375433033637313,GODOMALL5
2603231337174863,2026-03-23 04:37:17.000 UTC,458000.000000,(direct),(none),(direct),336,219,2026-03-23,567375433033637313,GODOMALL5
2603231346291055,2026-03-23 04:46:29.000 UTC,77000.000000,(direct),(none),(direct),336,219,2026-03-23,567375433033637313,GODOMALL5
2603231447528767,2026-03-23 05:47:52.000 UTC,99000.000000,(direct),(none),(not set),336,219,2026-03-23,567375433033637313,GODOMALL5
2603231449546238,2026-03-23 05:49:54.000 UTC,47000.000000,naver,brandsearch,naver_bs,759,696,2026-03-23,567375433033637313,GODOMALL5
2603231515562589,2026-03-23 06:15:56.000 UTC,51000.000000,naver,brandsearch,naver_bs,759,696,2026-03-23,567375433033637313,GODOMALL5
2603231605513471,2026-03-23 07:05:51.000 UTC,69000.000000,naver,brandsearch,naver_bs,759,696,2026-03-23,567375433033637313,GODOMALL5
2603231614541684,2026-03-23 07:14:54.000 UTC,180000.000000,(direct),(none),(direct),336,219,2026-03-23,567375433033637313,GODOMALL5
2603231625470027,2026-03-23 07:25:47.000 UTC,184000.000000,(direct),(none),(not set),336,219,2026-03-23,567375433033637313,GODOMALL5
2603231644323268,2026-03-23 07:44:32.000 UTC,36500.000000,naver,brandsearch,naver_bs,759,696,2026-03-23,567375433033637313,GODOMALL5
2603231654265649,2026-03-23 07:54:26.000 UTC,22500.000000,naver,brandsearch,naver_bs,759,696,2026-03-23,567375433033637313,GODOMALL5
2603231657299790,2026-03-23 07:57:30.000 UTC,62000.000000,naver,brandsearch,naver_bs,759,696,2026-03-23,567375433033637313,GODOMALL5
2603231725283671,2026-03-23 08:25:28.000 UTC,61000.000000,naver,brandsearch,naver_bs,759,696,2026-03-23,567375433033637313,GODOMALL5
2603231725424502,2026-03-23 08:25:42.000 UTC,62000.000000,naver,brandsearch,naver_bs,759,696,2026-03-23,567375433033637313,GODOMALL5
2603231837516074,2026-03-23 09:37:51.000 UTC,20000.000000,(direct),(none),(direct),336,219,2026-03-23,567375433033637313,GODOMALL5
2603231849253135,2026-03-23 09:49:25.000 UTC,59000.000000,(direct),(none),(not set),336,219,2026-03-23,567375433033637313,GODOMALL5
2603231941363518,2026-03-23 10:41:36.000 UTC,150500.000000,naver,brandsearch,naver_bs,759,696,2026-03-23,567375433033637313,GODOMALL5
2603231942104019,2026-03-23 10:42:10.000 UTC,216000.000000,naver,brandsearch,naver_bs,759,696,2026-03-23,567375433033637313,GODOMALL5
2603232003033971,2026-03-23 11:03:03.000 UTC,158420.000000,,,,0,0,2026-03-23,567375433033637313,GODOMALL5
2603232004084482,2026-03-23 11:04:08.000 UTC,35500.000000,naver,brandsearch,naver_bs,759,696,2026-03-23,567375433033637313,GODOMALL5
2603232013428023,2026-03-23 11:13:42.000 UTC,61000.000000,naver,brandsearch,naver_bs,759,696,2026-03-23,567375433033637313,GODOMALL5
2603232026084214,2026-03-23 11:26:08.000 UTC,190000.000000,(direct),(none),(direct),336,219,2026-03-23,567375433033637313,GODOMALL5
2603232137033425,2026-03-23 12:37:03.000 UTC,144000.000000,(direct),(none),(direct),336,219,2026-03-23,567375433033637313,GODOMALL5
2603232325523416,2026-03-23 14:25:52.000 UTC,52500.000000,naver,brandsearch,naver_bs,759,696,2026-03-23,567375433033637313,GODOMALL5
2603232344268078,2026-03-23 14:44:26.000 UTC,135000.000000,naver,brandsearch,naver_bs,759,696,2026-03-23,567375433033637313,GODOMALL5
2603240845515371,2026-03-23 23:45:51.000 UTC,206500.000000,naver,brandsearch,naver_bs,646,603,2026-03-24,567375433033637313,GODOMALL5
2603240948582153,2026-03-24 00:48:58.000 UTC,412000.000000,naver,brandsearch,naver_bs,646,603,2026-03-24,567375433033637313,GODOMALL5
2603241002575974,2026-03-24 01:02:57.000 UTC,254000.000000,naver,brandsearch,naver_bs,646,603,2026-03-24,567375433033637313,GODOMALL5
2603241006429345,2026-03-24 01:06:43.000 UTC,930000.000000,naver,brandsearch,naver_bs,646,603,2026-03-24,567375433033637313,GODOMALL5
2603241009134926,2026-03-24 01:09:13.000 UTC,833000.000000,naver,brandsearch,naver_bs,646,603,2026-03-24,567375433033637313,GODOMALL5
2603241016109737,2026-03-24 01:16:11.000 UTC,56000.000000,pcmap.place.naver.com,referral,(referral),11,11,2026-03-24,567375433033637313,GODOMALL5
2603241017207518,2026-03-24 01:17:20.000 UTC,83500.000000,naver,brandsearch,naver_bs,646,603,2026-03-24,567375433033637313,GODOMALL5
2603241020452069,2026-03-24 01:20:45.000 UTC,805000.000000,naver,brandsearch,naver_bs,646,603,2026-03-24,567375433033637313,GODOMALL5
2603241022462320,2026-03-24 01:22:46.000 UTC,690000.000000,naver,brandsearch,naver_bs,646,603,2026-03-24,567375433033637313,GODOMALL5
2603241025238611,2026-03-24 01:25:23.000 UTC,82500.000000,pcmap.place.naver.com,referral,(referral),11,11,2026-03-24,567375433033637313,GODOMALL5
2603241042084722,2026-03-24 01:42:08.000 UTC,101500.000000,(direct),(none),(not set),312,178,2026-03-24,567375433033637313,GODOMALL5
